File Name,ok/nok,Modification Date,Dates et heures A1, Reference porteur,Reference flex,Part number 101,Batch number 101,Part number 102,Batch number 102,Part number 103,Batch number 103,Part number 201,Batch number 201,Part number 202,Batch number 202,Part number 203,Batch number 203,Part number LV,Batch number LV,Part number HV,Batch number HV,Dates et heures B1,Soudage 1.1,Soudage 1.2,Soudage 2.1,Soudage 2.2,Soudage 3.1,Soudage 3.2,Soudage 4.1,Soudage 4.2,Soudage 5.1,Soudage 5.2,Soudage 6.1,Soudage 6.2,Soudage 7.1,Soudage 7.2,Soudage 8.1,Soudage 8.2,Soudage 9.1,Soudage 9.2,Dates et heures A11,A11,Dates et heures B2,Collage,B3 dates et heures,Pressage,Dates et heures A21,Test 1,A22 dates et heures,Test 2
ELV036274-4223018.TXT,0221123-0101.txt,2023-12-05,2023/12/05 10:09:41,03,AB12221-603-0H-ELV036274-4223018,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 10:10:23,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 10:13:49,OK,2023/12/05 10:18:20,OK,2023/12/05 10:18:43,OK,2023/12/05 10:34:42,OK,2023/12/05 10:38:16,OK
ELV036274-4223020.TXT,0221123-0102.txt,2023-12-05,2023/12/05 10:13:20,01,AB12221-603-0H-ELV036274-4223020,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 10:14:01,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 10:17:31,OK,2023/12/05 10:22:03,OK,2023/12/05 10:22:26,OK,2023/12/05 10:38:16,OK,2023/12/05 10:40:32,OK
ELV036274-4223025.TXT,0221123-0103.txt,2023-12-05,2023/12/05 10:21:21,06,AB12221-603-0H-ELV036274-4223025,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 10:22:03,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 10:25:30,OK,2023/12/05 10:29:54,OK,2023/12/05 10:30:16,OK,2023/12/05 10:47:04,OK,2023/12/05 10:48:19,OK
ELV036274-4223013.TXT,0221123-0104.txt,2023-12-05,2023/12/05 10:34:22,04,AB12221-603-0H-ELV036274-4223013,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 10:35:05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 10:39:06,OK,2023/12/05 10:43:39,OK,2023/12/05 10:44:02,OK,2023/12/05 11:07:56,OK,2023/12/05 11:08:42,OK
ELV036274-4223015.TXT,0221123-0105.txt,2023-12-05,2023/12/05 10:45:14,0X,AB12221-603-0H-ELV036274-4223015,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 10:46:17,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 10:52:10,OK,2023/12/05 10:59:04,OK,2023/12/05 10:59:26,OK,2023/12/05 11:18:23,OK,2023/12/05 11:20:55,OK
ELV036274-4223008.TXT,0221123-0106.txt,2023-12-05,2023/12/05 10:51:41,02,AB12221-603-0H-ELV036274-4223008,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 10:54:45,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 10:58:23,OK,2023/12/05 11:01:16,OK,2023/12/05 11:02:27,OK,2023/12/05 11:20:55,OK,2023/12/05 11:21:43,OK
ELV036274-4223092.TXT,0221123-0107.txt,2023-12-05,2023/12/05 11:01:02,01,AB12221-603-0H-ELV036274-4223092,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 11:01:44,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 11:07:00,OK,2023/12/05 11:12:53,OK,2023/12/05 11:13:16,OK,2023/12/05 11:27:43,OK,2023/12/05 11:28:15,OK
ELV036274-4223010.TXT,0221123-0108.txt,2023-12-05,2023/12/05 11:03:38,06,AB12221-603-0H-ELV036274-4223010,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 11:05:09,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 11:09:17,OK,2023/12/05 11:14:56,OK,2023/12/05 11:16:18,OK,2023/12/05 11:34:29,OK,2023/12/05 11:35:24,OK
ELV036274-4223093.TXT,0221123-0109.txt,2023-12-05,2023/12/05 11:06:31,07,AB12221-603-0H-ELV036274-4223093,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 11:08:35,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 11:12:10,OK,2023/12/05 11:17:59,OK,2023/12/05 11:19:14,OK,2023/12/05 12:21:59,OK,2023/12/05 12:22:39,OK
ELV036274-4223091.TXT,0221123-0110.txt,2023-12-05,2023/12/05 11:15:09,04,AB12221-603-0H-ELV036274-4223091,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 11:17:09,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 11:23:32,OK,2023/12/05 11:29:45,OK,2023/12/05 11:30:07,OK,2023/12/05 12:27:03,OK,2023/12/05 12:28:01,OK
ELV036274-4223098.TXT,0221123-0111.txt,2023-12-05,2023/12/05 11:23:07,03,AB12221-603-0H-ELV036274-4223098,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 11:23:49,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 11:29:04,OK,2023/12/05 11:33:15,OK,2023/12/05 11:38:40,OK,2023/12/05 12:32:17,OK,2023/12/05 12:34:33,OK
ELV036274-4223027.TXT,0221123-0112.txt,2023-12-05,2023/12/05 12:20:31,06,AB12221-603-0H-ELV036274-4223027,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 12:21:13,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 12:25:09,OK,2023/12/05 12:29:04,OK,2023/12/05 12:29:26,OK,2023/12/05 12:44:17,OK,2023/12/05 12:44:51,OK
ELV036274-4223026.TXT,0221123-0113.txt,2023-12-05,2023/12/05 12:23:26,01,AB12221-603-0H-ELV036274-4223026,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 12:24:45,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 12:28:48,OK,2023/12/05 12:33:14,OK,2023/12/05 12:33:37,OK,2023/12/05 12:49:00,OK,2023/12/05 12:49:32,OK
ELV036274-4223028.TXT,0221123-0114.txt,2023-12-05,2023/12/05 12:28:13,07,AB12221-603-0H-ELV036274-4223028,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 12:28:56,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 12:32:51,OK,2023/12/05 12:37:13,OK,2023/12/05 12:37:36,OK,2023/12/05 12:54:13,OK,2023/12/05 12:54:50,OK
ELV036274-4223030.TXT,0221123-0115.txt,2023-12-05,2023/12/05 12:36:16,05,AB12221-603-0H-ELV036274-4223030,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 12:36:58,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 12:43:33,OK,2023/12/05 12:48:00,OK,2023/12/05 12:48:21,OK,2023/12/05 13:01:27,OK,2023/12/05 13:01:57,OK
ELV036274-4223036.TXT,0221123-0116.txt,2023-12-05,2023/12/05 12:42:58,04,AB12221-603-0H-ELV036274-4223036,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 12:43:41,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 12:48:07,OK,2023/12/05 12:52:32,OK,2023/12/05 12:52:54,OK,2023/12/05 13:52:34,OK,2023/12/05 13:54:54,OK
ELV036274-4223034.TXT,0221123-0117.txt,2023-12-05,2023/12/05 12:51:34,01,AB12221-603-0H-ELV036274-4223034,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 12:52:16,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 12:55:47,OK,2023/12/05 13:00:10,OK,2023/12/05 13:00:32,OK,2023/12/05 13:56:51,OK,2023/12/05 13:57:49,OK
ELV036274-4223032.TXT,0221123-0118.txt,2023-12-05,2023/12/05 12:55:09,07,AB12221-603-0H-ELV036274-4223032,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 12:55:51,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 13:00:28,OK,2023/12/05 13:04:43,OK,2023/12/05 13:05:05,OK,2023/12/05 14:02:20,OK,2023/12/05 14:03:56,OK
ELV036274-4223061.TXT,0221123-0119.txt,2023-12-05,2023/12/05 12:59:42,02,AB12221-603-0H-ELV036274-4223061,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 13:00:24,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 13:50:59,OK,2023/12/05 13:52:36,OK,2023/12/05 13:52:57,OK,2023/12/05 14:03:56,OK,2023/12/05 14:04:50,OK
ELV036274-4223068.TXT,0221123-0123.txt,2023-12-06,2023/12/06 08:04:21,05,AB12221-603-0H-ELV036274-4223068,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/06 08:05:20,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/06 08:09:37,OK,2023/12/06 08:14:02,OK,2023/12/06 08:14:24,OK,2023/12/06 08:35:10,OK,2023/12/06 08:36:49,OK
ELV036274-4223035.TXT,0221123-0124.txt,2023-12-06,2023/12/06 08:11:38,06,AB12221-603-0H-ELV036274-4223035,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/06 08:13:15,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/06 08:17:33,OK,2023/12/06 08:21:59,OK,2023/12/06 08:22:22,OK,2023/12/06 08:41:52,OK,2023/12/06 08:42:35,OK
ELV036274-4223070.TXT,0221123-0125.txt,2023-12-06,2023/12/06 08:23:06,07,AB12221-603-0H-ELV036274-4223070,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/06 08:23:47,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/06 08:28:31,OK,2023/12/06 08:32:41,OK,2023/12/06 08:33:04,OK,2023/12/06 08:48:10,OK,2023/12/06 08:49:02,OK
ELV036274-4223037.TXT,0221123-0126.txt,2023-12-06,2023/12/06 08:27:40,04,AB12221-603-0H-ELV036274-4223037,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/06 08:28:23,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/06 08:32:55,OK,2023/12/06 08:37:25,OK,2023/12/06 08:37:47,OK,2023/12/06 08:53:28,OK,2023/12/06 08:54:01,OK
ELV036274-4223039.TXT,0221123-0127.txt,2023-12-06,2023/12/06 08:32:24,05,AB12221-603-0H-ELV036274-4223039,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/06 08:33:06,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/06 08:37:17,OK,2023/12/06 08:41:46,OK,2023/12/06 08:42:09,OK,2023/12/06 08:58:16,OK,2023/12/06 08:58:45,OK
ELV036274-4223064.TXT,0221123-0128.txt,2023-12-06,2023/12/06 08:40:27,06,AB12221-603-0H-ELV036274-4223064,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/06 08:41:08,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/06 08:45:33,OK,2023/12/06 08:49:49,OK,2023/12/06 08:53:05,OK,2023/12/06 09:19:53,OK,2023/12/06 09:21:22,OK
ELV036274-4223062.TXT,0221123-0129.txt,2023-12-06,2023/12/06 08:44:47,02,AB12221-603-0H-ELV036274-4223062,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/06 08:45:30,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/06 08:49:38,OK,2023/12/06 08:56:03,OK,2023/12/06 08:56:25,OK,2023/12/06 09:24:24,OK,2023/12/06 09:25:35,OK
ELV036274-4223065.TXT,0221123-0130.txt,2023-12-06,2023/12/06 08:48:56,07,AB12221-603-0H-ELV036274-4223065,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/06 08:49:39,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/06 08:55:53,OK,2023/12/06 09:00:19,OK,2023/12/06 09:00:42,OK,2023/12/06 09:28:48,OK,2023/12/06 09:30:09,OK
ELV036274-4223063.TXT,0221123-0131.txt,2023-12-06,2023/12/06 08:55:18,04,AB12221-603-0H-ELV036274-4223063,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/06 08:56:00,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/06 08:59:52,OK,2023/12/06 09:16:39,OK,2023/12/06 09:17:02,OK,2023/12/06 09:33:19,OK,2023/12/06 09:34:13,OK
ELV036274-4223087.TXT,0221123-0132.txt,2023-12-06,2023/12/06 08:59:10,01,AB12221-603-0H-ELV036274-4223087,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/06 08:59:52,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/06 09:17:40,OK,2023/12/06 09:22:14,OK,2023/12/06 09:22:37,OK,2023/12/06 09:37:13,OK,2023/12/06 09:38:28,OK
ELV036274-4223088.TXT,0221123-0133.txt,2023-12-06,2023/12/06 09:17:12,03,AB12221-603-0H-ELV036274-4223088,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/06 09:17:55,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/06 09:21:24,OK,2023/12/06 09:25:55,OK,2023/12/06 09:26:17,OK,2023/12/06 09:42:03,OK,2023/12/06 09:43:35,OK
ELV036274-4223090.TXT,0221123-0134.txt,2023-12-06,2023/12/06 09:20:54,06,AB12221-603-0H-ELV036274-4223090,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/06 09:21:36,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/06 09:26:31,OK,2023/12/06 09:30:59,OK,2023/12/06 09:31:22,OK,2023/12/06 09:46:39,OK,2023/12/06 09:47:26,OK
ELV036274-4223050.TXT,0221123-0135.txt,2023-12-06,2023/12/06 09:30:31,07,AB12221-603-0H-ELV036274-4223050,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/06 09:31:13,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/06 09:35:36,OK,2023/12/06 09:40:11,OK,2023/12/06 09:40:34,OK,2023/12/06 09:54:28,OK,2023/12/06 09:57:28,OK
